时间单元,频率单元
522,34
522,35
522,36
522,37
522,38
522,39
522,40
522,41
522,42
522,43
522,44
522,46
522,47
522,48
523,0
523,1
523,2
523,46
523,47
523,48
523,73
523,74
523,75
524,73
524,74
524,75
524,95
524,96
524,97
525,0
525,1
525,2
525,27
525,28
525,29
525,45
525,46
525,47
525,67
525,68
525,69
525,95
525,96
525,97
526,0
526,1
526,2
526,27
526,28
526,29
526,45
526,46
526,47
526,67
526,68
526,69
527,24
527,25
527,26
527,91
527,92
527,93
528,21
528,22
528,23
528,24
528,25
528,26
528,47
528,48
528,49
528,50
528,51
528,52
528,53
528,54
528,55
528,56
528,57
528,58
528,59
528,60
528,61
528,62
528,63
528,64
528,91
528,92
528,93
529,21
529,22
529,23
529,27
529,28
529,29
529,47
529,48
529,49
529,50
529,51
529,52
529,53
529,54
529,55
529,56
529,57
529,58
529,59
529,60
529,61
529,62
529,63
529,64
530,27
530,28
530,29
530,50
530,51
530,52
530,53
530,54
530,55
530,56
530,57
530,58
530,59
530,60
530,61
530,62
530,63
530,64
530,67
530,68
530,69
530,91
530,92
530,93
530,94
530,95
530,96
531,24
531,25
531,26
531,27
531,28
531,29
531,67
531,68
531,69
531,71
531,72
531,73
531,91
531,92
531,93
531,94
531,95
531,96
532,0
532,1
532,2
532,24
532,25
532,26
532,27
532,28
532,29
532,46
532,47
532,48
532,71
532,72
532,73
533,0
533,1
533,2
533,30
533,31
533,32
533,33
533,34
533,35
533,36
533,37
533,38
533,39
533,40
533,41
533,42
533,43
533,44
533,46
533,47
533,48
533,73
533,74
533,75
534,30
534,31
534,32
534,33
534,34
534,35
534,36
534,37
534,38
534,39
534,40
534,41
534,42
534,43
534,44
534,73
534,74
534,75
534,95
534,96
534,97
535,27
535,28
535,29
535,30
535,31
535,32
535,33
535,34
535,35
535,36
535,37
535,38
535,39
535,40
535,41
535,42
535,43
535,44
535,45
535,46
535,47
535,67
535,68
535,69
535,95
535,96
535,97
536,27
536,28
536,29
536,45
536,46
536,47
536,67
536,68
536,69
537,24
537,25
537,26
537,91
537,92
537,93
538,3
538,4
538,5
538,6
538,7
538,8
538,9
538,10
538,11
538,12
538,13
538,14
538,15
538,16
538,17
538,21
538,22
538,23
538,24
538,25
538,26
538,47
538,48
538,49
538,91
538,92
538,93
539,3
539,4
539,5
539,6
539,7
539,8
539,9
539,10
539,11
539,12
539,13
539,14
539,15
539,16
539,17
539,21
539,22
539,23
539,27
539,28
539,29
539,47
539,48
539,49
540,3
540,4
540,5
540,6
540,7
540,8
540,9
540,10
540,11
540,12
540,13
540,14
540,15
540,16
540,17
540,27
540,28
540,29
540,67
540,68
540,69
540,91
540,92
540,93
541,24
541,25
541,26
541,27
541,28
541,29
541,67
541,68
541,69
541,71
541,72
541,73
541,91
541,92
541,93
542,0
542,1
542,2
542,24
542,25
542,26
542,27
542,28
542,29
542,46
542,47
542,48
542,71
542,72
542,73
543,0
543,1
543,2
543,6
543,7
543,8
543,9
543,10
543,11
543,12
543,13
543,14
543,15
543,16
543,17
543,18
543,19
543,20
543,46
543,47
543,48
543,73
543,74
543,75
544,6
544,7
544,8
544,9
544,10
544,11
544,12
544,13
544,14
544,15
544,16
544,17
544,18
544,19
544,20
544,73
544,74
544,75
544,76
544,77
544,78
544,79
544,80
544,81
544,82
544,83
544,84
544,85
544,86
544,87
544,88
544,89
544,90
544,95
544,96
544,97
545,6
545,7
545,8
545,9
545,10
545,11
545,12
545,13
545,14
545,15
545,16
545,17
545,18
545,19
545,20
545,27
545,28
545,29
545,30
545,31
545,32
545,33
545,34
545,35
545,36
545,37
545,38
545,39
545,45
545,46
545,47
545,67
545,68
545,69
545,76
545,77
545,78
545,79
545,80
545,81
545,82
545,83
545,84
545,85
545,86
545,87
545,88
545,89
545,90
545,95
545,96
545,97
546,27
546,28
546,29
546,30
546,31
546,32
546,33
546,34
546,35
546,36
546,37
546,38
546,39
546,45
546,46
546,47
546,67
546,68
546,69
546,76
546,77
546,78
546,79
546,80
546,81
546,82
546,83
546,84
546,85
546,86
546,87
546,88
546,89
546,90
547,24
547,25
547,26
547,30
547,31
547,32
547,33
547,34
547,35
547,36
547,37
547,38
547,39
547,91
547,92
547,93
548,21
548,22
548,23
548,24
548,25
548,26
548,30
548,31
548,32
548,33
548,34
548,35
548,36
548,37
548,38
548,39
548,47
548,48
548,49
548,52
548,53
548,54
548,55
548,56
548,57
548,58
548,59
548,60
548,61
548,62
548,63
548,64
548,65
548,66
548,91
548,92
548,93
549,21
549,22
549,23
549,27
549,28
549,29
549,30
549,31
549,32
549,33
549,34
549,35
549,36
549,37
549,38
549,39
549,47
549,48
549,49
549,52
549,53
549,54
549,55
549,56
549,57
549,58
549,59
549,60
549,61
549,62
549,63
549,64
549,65
549,66
550,27
550,28
550,29
550,52
550,53
550,54
550,55
550,56
550,57
550,58
550,59
550,60
550,61
550,62
550,63
550,64
550,65
550,66
550,67
550,68
550,69
550,75
550,76
550,77
550,78
550,79
550,80
550,81
550,82
550,83
550,84
550,91
550,92
550,93
551,24
551,25
551,26
551,27
551,28
551,29
551,67
551,68
551,69
551,71
551,72
551,73
551,75
551,76
551,77
551,78
551,79
551,80
551,81
551,82
551,83
551,84
551,91
551,92
551,93
552,0
552,1
552,2
552,24
552,25
552,26
552,27
552,28
552,29
552,46
552,47
552,48
552,71
552,72
552,73
552,75
552,76
552,77
552,78
552,79
552,80
552,81
552,82
552,83
552,84
553,0
553,1
553,2
553,5
553,6
553,7
553,8
553,9
553,10
553,11
553,12
553,13
553,14
553,15
553,16
553,17
553,18
553,19
553,46
553,47
553,48
553,75
553,76
553,77
553,78
553,79
553,80
553,81
553,82
553,83
553,84
554,5
554,6
554,7
554,8
554,9
554,10
554,11
554,12
554,13
554,14
554,15
554,16
554,17
554,18
554,19
554,52
554,53
554,54
554,55
554,56
554,57
554,58
554,59
554,60
554,61
554,62
554,63
554,64
554,65
554,66
554,75
554,76
554,77
554,78
554,79
554,80
554,81
554,82
554,83
554,84
554,95
554,96
554,97
555,5
555,6
555,7
555,8
555,9
555,10
555,11
555,12
555,13
555,14
555,15
555,16
555,17
555,18
555,19
555,27
555,28
555,29
555,45
555,46
555,47
555,52
555,53
555,54
555,55
555,56
555,57
555,58
555,59
555,60
555,61
555,62
555,63
555,64
555,65
555,66
555,67
555,68
555,69
555,95
555,96
555,97
556,27
556,28
556,29
556,45
556,46
556,47
556,52
556,53
556,54
556,55
556,56
556,57
556,58
556,59
556,60
556,61
556,62
556,63
556,64
556,65
556,66
556,67
556,68
556,69
556,76
556,77
556,78
556,79
556,80
556,81
556,82
556,83
556,84
556,85
556,86
556,87
556,88
556,89
556,90
557,24
557,25
557,26
557,76
557,77
557,78
557,79
557,80
557,81
557,82
557,83
557,84
557,85
557,86
557,87
557,88
557,89
557,90
557,91
557,92
557,93
558,21
558,22
558,23
558,24
558,25
558,26
558,47
558,48
558,49
558,76
558,77
558,78
558,79
558,80
558,81
558,82
558,83
558,84
558,85
558,86
558,87
558,88
558,89
558,90
558,91
558,92
558,93
559,21
559,22
559,23
559,27
559,28
559,29
559,47
559,48
559,49
560,27
560,28
560,29
560,67
560,68
560,69
560,91
560,92
560,93
561,27
561,28
561,29
561,67
561,68
561,69
561,71
561,72
561,73
561,91
561,92
561,93
562,0
562,1
562,2
562,27
562,28
562,29
562,46
562,47
562,48
562,52
562,53
562,54
562,55
562,56
562,57
562,58
562,59
562,60
562,61
562,71
562,72
562,73
563,0
563,1
563,2
563,30
563,31
563,32
563,33
563,34
563,35
563,36
563,37
563,38
563,39
563,40
563,41
563,42
563,43
563,44
563,46
563,47
563,48
563,52
563,53
563,54
563,55
563,56
563,57
563,58
563,59
563,60
563,61
564,30
564,31
564,32
564,33
564,34
564,35
564,36
564,37
564,38
564,39
564,40
564,41
564,42
564,43
564,44
564,52
564,53
564,54
564,55
564,56
564,57
564,58
564,59
564,60
564,61
564,95
564,96
564,97
565,27
565,28
565,29
565,30
565,31
565,32
565,33
565,34
565,35
565,36
565,37
565,38
565,39
565,40
565,41
565,42
565,43
565,44
565,52
565,53
565,54
565,55
565,56
565,57
565,58
565,59
565,60
565,61
565,67
565,68
565,69
565,95
565,96
565,97
566,27
566,28
566,29
566,52
566,53
566,54
566,55
566,56
566,57
566,58
566,59
566,60
566,61
566,67
566,68
566,69
567,24
567,25
567,26
567,91
567,92
567,93
568,21
568,22
568,23
568,24
568,25
568,26
568,47
568,48
568,49
568,91
568,92
568,93
569,21
569,22
569,23
569,27
569,28
569,29
569,47
569,48
569,49
570,27
570,28
570,29
570,67
570,68
570,69
571,50
571,51
571,52
571,53
571,54
571,55
571,56
571,57
571,58
571,59
571,60
571,61
571,62
571,63
571,64
571,67
571,68
571,69
571,71
571,72
571,73
572,0
572,1
572,2
572,46
572,47
572,48
572,50
572,51
572,52
572,53
572,54
572,55
572,56
572,57
572,58
572,59
572,60
572,61
572,62
572,63
572,64
572,71
572,72
572,73
573,0
573,1
573,2
573,46
573,47
573,48
573,50
573,51
573,52
573,53
573,54
573,55
573,56
573,57
573,58
573,59
573,60
573,61
573,62
573,63
573,64
574,95
574,96
574,97
575,27
575,28
575,29
575,95
575,96
575,97
576,27
576,28
576,29
576,30
576,31
576,32
576,33
576,34
576,35
576,36
576,37
576,38
576,39
576,40
576,41
576,42
576,43
576,44
577,24
577,25
577,26
577,30
577,31
577,32
577,33
577,34
577,35
577,36
577,37
577,38
577,39
577,40
577,41
577,42
577,43
577,44
577,91
577,92
577,93
578,21
578,22
578,23
578,24
578,25
578,26
578,30
578,31
578,32
578,33
578,34
578,35
578,36
578,37
578,38
578,39
578,40
578,41
578,42
578,43
578,44
578,47
578,48
578,49
578,91
578,92
578,93
579,21
579,22
579,23
579,47
579,48
579,49
580,67
580,68
580,69
581,3
581,4
581,5
581,6
581,7
581,8
581,9
581,10
581,11
581,12
581,13
581,14
581,15
581,16
581,17
581,52
581,53
581,54
581,55
581,56
581,57
581,58
581,59
581,60
581,61
581,67
581,68
581,69
581,71
581,72
581,73
582,0
582,1
582,2
582,3
582,4
582,5
582,6
582,7
582,8
582,9
582,10
582,11
582,12
582,13
582,14
582,15
582,16
582,17
582,46
582,47
582,48
582,52
582,53
582,54
582,55
582,56
582,57
582,58
582,59
582,60
582,61
582,71
582,72
582,73
583,0
583,1
583,2
583,3
583,4
583,5
583,6
583,7
583,8
583,9
583,10
583,11
583,12
583,13
583,14
583,15
583,16
583,17
583,46
583,47
583,48
583,52
583,53
583,54
583,55
583,56
583,57
583,58
583,59
583,60
583,61
584,52
584,53
584,54
584,55
584,56
584,57
584,58
584,59
584,60
584,61
584,95
584,96
584,97
585,27
585,28
585,29
585,52
585,53
585,54
585,55
585,56
585,57
585,58
585,59
585,60
585,61
585,95
585,96
585,97
586,6
586,7
586,8
586,9
586,10
586,11
586,12
586,13
586,14
586,15
586,16
586,17
586,18
586,19
586,20
586,27
586,28
586,29
587,6
587,7
587,8
587,9
587,10
587,11
587,12
587,13
587,14
587,15
587,16
587,17
587,18
587,19
587,20
587,24
587,25
587,26
587,91
587,92
587,93
588,6
588,7
588,8
588,9
588,10
588,11
588,12
588,13
588,14
588,15
588,16
588,17
588,18
588,19
588,20
588,21
588,22
588,23
588,24
588,25
588,26
588,47
588,48
588,49
588,91
588,92
588,93
589,21
589,22
589,23
589,47
589,48
589,49
590,67
590,68
590,69
591,52
591,53
591,54
591,55
591,56
591,57
591,58
591,59
591,60
591,61
591,62
591,63
591,64
591,65
591,66
591,67
591,68
591,69
591,71
591,72
591,73
592,0
592,1
592,2
592,46
592,47
592,48
592,52
592,53
592,54
592,55
592,56
592,57
592,58
592,59
592,60
592,61
592,62
592,63
592,64
592,65
592,66
592,71
592,72
592,73
593,0
593,1
593,2
593,46
593,47
593,48
593,52
593,53
593,54
593,55
593,56
593,57
593,58
593,59
593,60
593,61
593,62
593,63
593,64
593,65
593,66
594,95
594,96
594,97
595,27
595,28
595,29
595,95
595,96
595,97
596,27
596,28
596,29
597,24
597,25
597,26
597,91
597,92
597,93
598,21
598,22
598,23
598,24
598,25
598,26
598,91
598,92
598,93
599,21
599,22
599,23
600,67
600,68
600,69
601,67
601,68
601,69
601,71
601,72
601,73
602,46
602,47
602,48
602,71
602,72
602,73
603,46
603,47
603,48
605,27
605,28
605,29
606,27
606,28
606,29
606,30
606,31
606,32
606,33
606,34
606,35
606,36
606,37
606,38
606,39
606,40
606,41
606,42
606,43
606,44
607,24
607,25
607,26
607,30
607,31
607,32
607,33
607,34
607,35
607,36
607,37
607,38
607,39
607,40
607,41
607,42
607,43
607,44
607,91
607,92
607,93
608,21
608,22
608,23
608,24
608,25
608,26
608,30
608,31
608,32
608,33
608,34
608,35
608,36
608,37
608,38
608,39
608,40
608,41
608,42
608,43
608,44
608,91
608,92
608,93
609,21
609,22
609,23
610,67
610,68
610,69
611,67
611,68
611,69
611,71
611,72
611,73
612,71
612,72
612,73
614,50
614,51
614,52
614,53
614,54
614,55
614,56
614,57
614,58
614,59
614,60
614,61
614,62
614,63
614,64
615,27
615,28
615,29
615,50
615,51
615,52
615,53
615,54
615,55
615,56
615,57
615,58
615,59
615,60
615,61
615,62
615,63
615,64
615,75
615,76
615,77
615,78
615,79
615,80
615,81
615,82
615,83
615,84
616,27
616,28
616,29
616,50
616,51
616,52
616,53
616,54
616,55
616,56
616,57
616,58
616,59
616,60
616,61
616,62
616,63
616,64
616,75
616,76
616,77
616,78
616,79
616,80
616,81
616,82
616,83
616,84
617,75
617,76
617,77
617,78
617,79
617,80
617,81
617,82
617,83
617,84
617,91
617,92
617,93
618,21
618,22
618,23
618,75
618,76
618,77
618,78
618,79
618,80
618,81
618,82
618,83
618,84
618,91
618,92
618,93
619,21
619,22
619,23
619,75
619,76
619,77
619,78
619,79
619,80
619,81
619,82
619,83
619,84
620,67
620,68
620,69
621,67
621,68
621,69
621,71
621,72
621,73
622,71
622,72
622,73
624,3
624,4
624,5
624,6
624,7
624,8
624,9
624,10
624,11
624,12
624,13
624,14
624,15
624,16
624,17
625,3
625,4
625,5
625,6
625,7
625,8
625,9
625,10
625,11
625,12
625,13
625,14
625,15
625,16
625,17
625,27
625,28
625,29
626,3
626,4
626,5
626,6
626,7
626,8
626,9
626,10
626,11
626,12
626,13
626,14
626,15
626,16
626,17
626,27
626,28
626,29
628,21
628,22
628,23
629,21
629,22
629,23
631,71
631,72
631,73
632,71
632,72
632,73
635,27
635,28
635,29
636,27
636,28
636,29
638,21
638,22
638,23
639,21
639,22
639,23
641,71
641,72
641,73
642,71
642,72
642,73
